Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogSalePrice,TotalAreaRatio,HouseAgeAtSale,ExterQual_encoded
699,20,RL,65.0,9.042040056544483,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553,BLQ,117,224,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1973.0,Unf,1,336,TA,TA,Y,416,144,0,0,0,0,No Pool,MnPrv,No Feature,0,4,2010,WD,Normal,138500,11.83863282480007,98.87149298270772,45,3
700,120,FV,59.0,8.36240897761537,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16,Unf,0,1375,1391,GasA,Ex,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,Gd,5,Typ,0,No Fireplace,Attchd,2004.0,RFn,2,530,TA,TA,Y,156,158,0,0,0,0,No Pool,No Fence,No Feature,0,7,2008,WD,Normal,196000,12.185875040240456,166.33962817693455,4,2
701,20,RL,85.0,9.570250078424845,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,526,1800,GasA,Ex,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,3,765,TA,TA,Y,270,78,0,0,0,0,No Pool,No Fence,No Feature,0,5,2006,WD,Normal,312500,12.652362948153474,188.08285940802287,4,2
702,20,RL,80.0,9.169622538697624,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1164,1164,GasA,TA,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,TA,6,Typ,0,No Fireplace,Attchd,1969.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,0,7,2006,COD,Normal,140000,11.849404844423074,126.94088498056375,37,3
703,60,RL,82.0,9.428591977209965,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1234,1234,GasA,Ex,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2006.0,Fin,3,666,TA,TA,Y,324,100,0,0,0,0,No Pool,No Fence,No Feature,0,7,2006,New,Partial,361919,12.799178471909892,273.2115257746332,0,0
704,190,RM,76.0,8.939974177289633,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,360,360,GasA,Gd,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,1999.0,Unf,2,672,TA,TA,N,344,0,40,0,0,0,No Pool,MnPrv,No Feature,0,5,2010,WD,Normal,140000,11.849404844423074,202.68514920356864,110,3
705,20,RL,70.0,9.036106025364846,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712,Unf,0,761,1473,GasA,Ex,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,Gd,7,Typ,0,No Fireplace,Attchd,2004.0,RFn,2,606,TA,TA,Y,0,35,0,144,0,0,No Pool,No Fence,No Feature,0,5,2010,WD,Normal,213000,12.269052139516223,164.23003402509116,6,2
706,190,RM,70.0,8.630700432209832,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Fa,Fa,Slab,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,GasA,Fa,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,Fa,7,Mod,0,No Fireplace,No Garage,,No Garage,0,0,No Garage,No Garage,N,0,0,0,0,0,0,No Pool,No Fence,Othr,3500,7,2010,WD,Normal,55000,10.915106645867503,126.52507274202783,80,1
707,20,RL,69.0,11.65399090524883,Pave,No Alley,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,Unf,0,424,1643,GasA,TA,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1971.0,Unf,2,739,TA,TA,Y,380,48,0,0,0,0,No Pool,No Fence,No Feature,0,6,2007,WD,Normal,302000,12.618185607609803,156.51290745202917,36,3
708,120,RL,48.0,8.738895704934043,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,0,461,1324,GasA,Ex,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2,550,TA,TA,Y,192,38,0,0,0,0,No Pool,No Fence,No Feature,0,12,2009,WD,Normal,254000,12.445093483000798,151.50655697292052,3,2
709,60,RL,65.0,9.107088742165708,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,No Pool,No Fence,No Feature,0,7,2007,New,Partial,179540,12.09815887308463,159.87545978977212,0,2
710,20,RL,69.0,8.876684166614451,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,876,876,GasA,TA,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,1966.0,Unf,1,408,TA,TA,Y,0,0,0,0,0,0,No Pool,MnPrv,No Feature,0,12,2008,WD,Abnorml,109900,11.60733523953139,101.8398292686788,42,3
711,30,RL,56.0,8.326274787396764,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,270,270,GasA,Gd,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,TA,5,Maj2,0,No Fireplace,No Garage,,No Garage,0,0,No Garage,No Garage,N,0,0,0,0,0,0,No Pool,No Fence,No Feature,0,7,2008,WD,Normal,52000,10.859018228147887,87.5541606077505,73,2
712,50,C (all),66.0,9.072571442231286,Pave,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,0,859,859,GasA,Gd,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,No Fireplace,Detchd,1964.0,RFn,1,384,TA,TA,N,68,0,98,0,0,0,No Pool,No Fence,No Feature,0,1,2010,WD,Abnorml,102776,11.54031687156214,129.84190948517738,110,3
713,120,RL,40.0,8.449342524508063,Pave,No Alley,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,Unf,0,461,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,472,TA,TA,Y,168,120,0,0,0,0,No Pool,No Fence,No Feature,0,10,2008,WD,Normal,189000,12.149507585033072,145.33675211273277,20,2
714,190,RL,60.0,9.197660318818809,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,GasW,TA,N,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,Detchd,1970.0,Unf,2,576,TA,TA,Y,0,288,0,0,0,0,No Pool,No Fence,No Feature,0,5,2006,WD,Normal,129000,11.767575435251748,104.37436986401843,36,3
715,60,RL,69.0,9.511777409660299,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533,Unf,0,192,725,GasA,Ex,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,Gd,6,Typ,0,No Fireplace,Attchd,1976.0,RFn,2,475,TA,TA,Y,0,44,0,0,0,0,No Pool,No Fence,No Feature,0,3,2010,WD,Normal,130500,11.779136168550774,155.49144353377173,34,2
716,20,RL,78.0,9.224341891611996,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1064,1064,GasA,TA,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974.0,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,No Pool,MnPrv,No Feature,0,8,2009,WD,Normal,165000,12.013706813470414,146.35190411010248,35,3
717,70,RM,60.0,9.287394001418473,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,718,718,GasA,Ex,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,TA,8,Typ,0,No Fireplace,Detchd,1996.0,Unf,2,704,TA,TA,P,0,48,143,0,0,0,No Pool,No Fence,No Feature,0,7,2007,WD,Normal,159500,11.979805470779858,274.9964090691021,117,3
718,20,RL,80.0,9.210440366976517,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084,Unf,0,92,1176,GasA,Gd,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1973.0,Unf,2,439,TA,TA,Y,224,0,0,0,0,0,No Pool,MnPrv,No Feature,0,11,2008,WD,Normal,157000,11.964007453736912,127.8983363513919,35,3
719,60,RL,96.0,9.26321741157695,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,Unf,0,138,1311,GasA,Ex,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3,983,TA,TA,Y,250,154,216,0,0,0,No Pool,No Fence,No Feature,0,8,2008,WD,Normal,341000,12.739640688812674,261.0324137462261,15,2
720,20,RL,69.0,9.202409001649903,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969.0,Unf,1,300,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,0,5,2006,WD,Normal,128500,11.763691965388299,105.51584914622998,37,3
721,120,RL,69.0,8.789355452209982,Pave,No Alley,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148,Unf,0,594,1742,GasA,TA,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985.0,RFn,2,564,TA,TA,Y,114,28,234,0,0,0,No Pool,No Fence,No Feature,0,12,2006,WD,Normal,275000,12.524530013005734,198.1942827857752,21,2
722,120,RM,69.0,8.395477432732141,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,No Fireplace,Attchd,2004.0,RFn,2,420,TA,TA,Y,160,0,0,0,0,0,No Pool,No Fence,No Feature,0,5,2010,WD,Normal,143000,11.870606902224587,101.00676308101697,6,2
723,20,RL,70.0,9.002208578282412,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,No Fireplace,Detchd,1994.0,Unf,2,463,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,0,7,2009,WD,Normal,124500,11.732069026983156,95.97644761135362,39,3
724,50,RL,60.0,9.00859131751613,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,GasA,Ex,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,0,No Fireplace,Detchd,1958.0,Unf,1,548,TA,TA,Y,0,0,0,0,156,0,No Pool,No Fence,No Feature,0,5,2008,WD,Normal,135000,11.813037464800539,163.17756552478528,54,3
725,20,RL,86.0,9.494541392591309,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007.0,Fin,3,768,TA,TA,Y,327,64,0,0,0,0,No Pool,No Fence,No Feature,0,2,2009,WD,Normal,320000,12.676079399771027,178.8396015972891,2,0
726,20,RL,60.0,8.848078421168667,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375,BLQ,239,250,864,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Gd,5,Typ,0,No Fireplace,Detchd,1989.0,Unf,2,660,TA,TA,Y,96,0,0,0,0,0,No Pool,No Fence,Shed,500,11,2009,WD,Normal,120500,11.699413330633599,97.64832078487406,39,3
727,20,RL,69.0,9.984883190740122,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808,Unf,0,72,880,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988.0,Fin,2,540,TA,TA,Y,292,44,0,182,0,0,No Pool,No Fence,No Feature,0,12,2009,WD,Normal,222000,12.310437165348775,168.25434688690345,21,2
728,20,RL,64.0,8.897682313454224,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,508,1232,GasA,Ex,Y,SBrkr,1232,0,0,1232,1,0,2,0,2,1,Gd,6,Typ,0,No Fireplace,Attchd,2007.0,RFn,2,632,TA,TA,Y,132,0,0,0,0,0,No Pool,No Fence,No Feature,0,2,2009,WD,Normal,194500,12.178192583415596,138.46302403234688,2,2
729,90,RL,85.0,9.348013177101256,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SBrkr,1776,0,0,1776,1,0,2,0,4,2,TA,9,Typ,0,No Fireplace,Detchd,1968.0,Unf,3,888,TA,TA,Y,0,25,0,0,0,0,No Pool,No Fence,No Feature,0,7,2009,COD,Abnorml,110000,11.608244735642321,189.98689522073644,51,3
730,30,RM,52.0,8.738895704934043,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152,Unf,0,628,780,GasA,TA,Y,FuseA,848,0,360,1208,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,Detchd,1962.0,Unf,2,539,TA,TA,Y,0,23,112,0,0,0,No Pool,No Fence,No Feature,0,1,2009,WD,Normal,103000,11.542493975902508,138.23256859764953,84,3
731,120,RL,39.0,8.592300663903043,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180,Unf,0,415,1595,GasA,Ex,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1995.0,RFn,2,608,TA,TA,Y,237,152,0,0,0,0,No Pool,No Fence,No Feature,0,3,2010,WD,Normal,236500,12.373707715234994,188.07535527579338,15,2
732,80,RL,73.0,9.16858043772795,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786,Unf,0,82,868,GasA,Ex,Y,SBrkr,1146,0,0,1146,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2,438,TA,TA,Y,160,22,0,0,0,0,No Pool,No Fence,No Feature,0,5,2007,WD,Normal,187500,12.141539457711714,124.99208659219532,4,2
733,60,RL,75.0,9.341807134718488,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252,Unf,0,901,1153,GasA,Ex,Y,SBrkr,1153,878,0,2031,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,2,541,TA,TA,Y,192,84,0,0,0,0,No Pool,No Fence,No Feature,0,7,2008,WD,Normal,222500,12.312686874960354,217.40975495542634,10,2
734,20,RL,80.0,9.210440366976517,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594,Unf,0,270,864,GasA,Ex,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,1,264,TA,TA,Y,165,0,0,0,0,0,No Pool,GdWo,Shed,400,3,2009,WD,Normal,131400,11.786008995353765,124.20687333276089,48,3
735,20,RL,69.0,9.102643796520809,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,948,948,GasA,TA,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,1968.0,Unf,1,300,TA,TA,Y,147,0,0,0,0,0,No Pool,No Fence,No Feature,0,5,2007,WD,Family,108000,11.58989576532275,104.14556706726702,39,3
736,75,RM,60.0,9.287394001418473,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390,Unf,0,490,880,GasW,Fa,N,SBrkr,880,888,0,1768,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2,320,TA,TA,N,0,341,0,0,0,0,No Pool,No Fence,No Feature,0,10,2006,WD,Normal,163000,12.001511614739405,190.36556430468778,92,3
737,90,RL,60.0,9.053101595549691,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,GasA,Gd,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,No Fireplace,Detchd,1949.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,0,7,2006,WD,Normal,93500,11.445727410406752,114.8777564267302,56,3
738,60,RL,72.0,9.25569607369698,Pave,No Alley,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,893,893,GasA,Ex,Y,SBrkr,901,900,0,1801,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,800,TA,TA,Y,0,116,0,0,0,0,No Pool,No Fence,No Feature,0,6,2006,WD,Normal,239900,12.3879816172226,194.58288017020325,1,2
739,90,RL,60.0,9.287394001418473,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200,Unf,0,0,1200,GasA,TA,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,TA,5,Typ,0,No Fireplace,No Garage,,No Garage,0,0,No Garage,No Garage,Y,120,0,0,0,0,0,No Pool,No Fence,No Feature,0,3,2009,WD,Alloca,179000,12.095146671399466,129.20739658689217,22,3
740,60,RL,65.0,9.139273923542323,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,864,864,GasA,Ex,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,No Fireplace,Attchd,2004.0,RFn,2,572,TA,TA,Y,187,56,0,0,0,0,No Pool,No Fence,No Feature,0,4,2009,WD,Normal,190000,12.154784614286667,189.07410090300024,5,2
741,70,RM,60.0,9.169622538697624,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,264,264,GasA,Ex,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,TA,7,Typ,0,No Fireplace,Detchd,1910.0,Unf,2,360,TA,Gd,Y,270,0,112,0,0,0,No Pool,GdPrv,No Feature,0,5,2007,WD,Abnorml,132000,11.790564777297387,156.16782413416433,97,3
742,20,RL,65.0,8.820108644508608,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832,Unf,0,80,912,GasA,Gd,Y,SBrkr,912,0,0,912,1,1,1,0,3,1,Gd,5,Typ,0,No Fireplace,Detchd,1962.0,Unf,1,288,TA,TA,Y,168,0,0,0,0,0,No Pool,GdPrv,No Feature,0,5,2008,WD,Normal,142000,11.863589378812122,103.40008686489485,47,3
743,20,RL,65.0,9.042040056544483,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1349,1349,GasA,Ex,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,TA,6,Typ,0,No Fireplace,Attchd,2000.0,Unf,2,539,TA,TA,Y,120,55,0,0,0,0,No Pool,GdPrv,No Feature,0,12,2007,WD,Normal,179000,12.095146671399466,149.1919955633923,7,3
